event_id,room_id,room,room_slug,mode,repetition,event_index,source_filename,input_file,prediction_file,prediction_row,selected_for_paper,selected_for_demo,source_clipped,pre_clap_snr_db,valid_input_samples,valid_input_duration_s,sample_rate,duration_s,recorded_audio,inferred_audio,prediction_checkpoint,checkpoint_sha256,selection_rule,input_sha256,prediction_array_sha256
room01_P3_r1_event10,1,Medium-size meeting room,medium_size_meeting_room,P3,1,10,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev10_P3_r1.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,2,False,False,False,20.984156541241852,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/P3_r1.wav,audio/inferred_rirs/medium_size_meeting_room/P3_r1.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,25b47c24ab8c5dbc428030bdab90844b7fd3e9de800ca3b171f115b15f7a9656,4e2b398078f86992ac3de79c92bc0d2f14af045d868ff6ecf19d3be01ff2202c
room01_P3_r2_event11,1,Medium-size meeting room,medium_size_meeting_room,P3,2,11,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev11_P3_r2.wav,reports/phone_spectral_review/predictions.npz,2,True,True,False,25.25814871423656,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/P3_r2.wav,audio/inferred_rirs/medium_size_meeting_room/P3_r2.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",791af1676dafc0c9a23345ca70c3f4340e9d3b9be32020f00cb92c7d4f0b7a3f,faee2e06ed924b20cc18db946d5ee2fff6a22cd8f1a6c79a09bf4c137542f9b3
room01_P3_r3_event12,1,Medium-size meeting room,medium_size_meeting_room,P3,3,12,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev12_P3_r3.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,4,False,False,False,23.434012551854444,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/P3_r3.wav,audio/inferred_rirs/medium_size_meeting_room/P3_r3.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,05a4ec11bb195453b4e9063d315db2a78a7c7d894ac6cc51f040dd31c8d1e1e1,d7bfda813f1929a0819992861d24e92adee150d772e1a401444709e83035eec1
room01_P3_r4_event13,1,Medium-size meeting room,medium_size_meeting_room,P3,4,13,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev13_P3_r4.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,5,False,False,False,21.6263361465911,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/P3_r4.wav,audio/inferred_rirs/medium_size_meeting_room/P3_r4.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,12ec8867c9eda95af46aec24660745fd84f7c265cdee1fc9ce7e795daae470fb,0688af912ec9cea929e7cd098491e197dd6f01f976325ea4e4c2c908f487ed78
room01_P3_r5_event14,1,Medium-size meeting room,medium_size_meeting_room,P3,5,14,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev14_P3_r5.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch008.npy,6,False,False,False,22.36125994294189,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/P3_r5.wav,audio/inferred_rirs/medium_size_meeting_room/P3_r5.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,beba05df20142d9b4bc715f1593b451a3cdba836e67ddc4fcefdb0e966a859a1,61e01f4bd3c00dda1089d5970d634dd4933987b430f14eba718f9d17c01d6776
room01_A1_r1_event15,1,Medium-size meeting room,medium_size_meeting_room,A1,1,15,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev15_A1_r1.wav,reports/phone_spectral_review/predictions.npz,3,True,True,False,24.651732299956443,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/A1_r1.wav,audio/inferred_rirs/medium_size_meeting_room/A1_r1.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",9cb4cc1e7c140f8ca7c5fa87c31490501d2b55c4bdf32f5f6a290a1bf7159bae,8de7f767415e827582ec31ffc64090c3add755fef4e4a4bab095795dc23bd0da
room01_A1_r2_event16,1,Medium-size meeting room,medium_size_meeting_room,A1,2,16,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev16_A1_r2.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch016.npy,0,False,False,False,23.089445957365474,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/A1_r2.wav,audio/inferred_rirs/medium_size_meeting_room/A1_r2.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,2d403373399f66d6c50d4fe9fe44d327765bb6b7eab2f13e51ab5121c236cb25,8c0b434112d2c44d037274eb8e2845a6c6da58541293f4d115dd7dd102c7e310
room01_A1_r3_event17,1,Medium-size meeting room,medium_size_meeting_room,A1,3,17,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev17_A1_r3.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch016.npy,1,False,False,False,24.285803844023164,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/A1_r3.wav,audio/inferred_rirs/medium_size_meeting_room/A1_r3.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,ff19f076358d20b4dd2d57a8bac00f69bcf5e269938a400c0a1f7d899895d86c,1cf5a783152dfbd6103bc6525952673195728f6494ae9f44e73fdfa36c3af3b2
room01_A1_r4_event18,1,Medium-size meeting room,medium_size_meeting_room,A1,4,18,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev18_A1_r4.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch016.npy,2,False,False,False,23.009170768444353,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/A1_r4.wav,audio/inferred_rirs/medium_size_meeting_room/A1_r4.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,4df9f7f635306c69eb3295159f631f9e8147ad38aba8a5f31e2d6dc193e0c698,574e7706f8b4cd0af739264307592e56c549dd6835ac924ab3e82bbe601b2e47
room01_A1_r5_event19,1,Medium-size meeting room,medium_size_meeting_room,A1,5,19,Medium Size Meeting Room.m4a,reports/phone_clap_demo/results/segments/m4a/room01_MediumSizeMeetingRoom_m4a_ev19_A1_r5.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch016.npy,3,False,False,False,23.157569918791456,44100,1.0,44100,1.0,audio/phone_recordings/medium_size_meeting_room/A1_r5.wav,audio/inferred_rirs/medium_size_meeting_room/A1_r5.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,2d43124d9512e79e25995799cb6ba77dbea31d4f8e12223e5dd25a9af57aac52,f9a01e67aac6c0d7d702f24eaac7b81eccb8893af8638624d750064f6e9d3dbd
