event_id,room_id,room,room_slug,mode,repetition,event_index,source_filename,input_file,prediction_file,prediction_row,selected_for_paper,selected_for_demo,source_clipped,pre_clap_snr_db,valid_input_samples,valid_input_duration_s,sample_rate,duration_s,recorded_audio,inferred_audio,prediction_checkpoint,checkpoint_sha256,selection_rule,input_sha256,prediction_array_sha256
room02_A1minus_r1_event31,2,Highly reverberant hallway,highly_reverberant_hallway,A1-,1,31,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev31_A1m_r1.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch064.npy,6,False,False,False,27.269474044634308,41180,0.9337868480725624,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1minus_r1.wav,audio/inferred_rirs/highly_reverberant_hallway/A1minus_r1.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,67219c8f2cd43a9023b35120597fa1982ca57dbc84231e6a5f21c543fd024938,9e22ec32a3a1fcf97fa844552614d498acc966075d2d05e78cfff125902b9c30
room02_A1minus_r2_event32,2,Highly reverberant hallway,highly_reverberant_hallway,A1-,2,32,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev32_A1m_r2.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch064.npy,7,False,False,False,29.519014911058946,37820,0.8575963718820862,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1minus_r2.wav,audio/inferred_rirs/highly_reverberant_hallway/A1minus_r2.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,1f552c2f52ba8435cfa7ec67121eded94016377180f20e558b52178410524197,0755d082b5cea563dca7b49bf65143b494432b272f33573b002dfe483a484aa7
room02_A1minus_r3_event33,2,Highly reverberant hallway,highly_reverberant_hallway,A1-,3,33,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev33_A1m_r3.wav,reports/phone_spectral_review/predictions.npz,14,True,True,False,29.843768887359992,42301,0.9592063492063492,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1minus_r3.wav,audio/inferred_rirs/highly_reverberant_hallway/A1minus_r3.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",65da0fd86de5d0efb3aea37a31f62ebcf3b6654a2130f1e8c9ed1c02d478a46f,f31fabf38b8df535dcec439248c4c5b734831061c5c64ab1251177697993cb61
room02_A1minus_r4_event34,2,Highly reverberant hallway,highly_reverberant_hallway,A1-,4,34,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev34_A1m_r4.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,1,False,False,False,29.312013785918083,40391,0.9158956916099773,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1minus_r4.wav,audio/inferred_rirs/highly_reverberant_hallway/A1minus_r4.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,c4257e918ec48ff2fc0a52d20d0e8b2cd5e7d12f58008ebcd27e286f8173335a,155ae22cf7f6a5724ecdd6268cc7ce23b5387535310cfc9dcd9966be64fca300
room02_A1minus_r5_event35,2,Highly reverberant hallway,highly_reverberant_hallway,A1-,5,35,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev35_A1m_r5.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,2,False,False,False,20.67211656880532,44100,1.0,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1minus_r5.wav,audio/inferred_rirs/highly_reverberant_hallway/A1minus_r5.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,289667cb0c9f1b9a2b8c7f653dcb57d2e5e5360fdeeec8ef810e2ca9e487dbbb,1169d2f1c206753c46468b953b70f95d09d97beb5ce3f970553d025f76775aa6
room02_A1plus_r1_event36,2,Highly reverberant hallway,highly_reverberant_hallway,A1+,1,36,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev36_A1p_r1.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,3,False,False,False,30.958830369856067,42587,0.9656916099773243,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1plus_r1.wav,audio/inferred_rirs/highly_reverberant_hallway/A1plus_r1.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,0ffbf553d781358cccfcc23e294585ca18af7bf9f8ee0469081c4b099573032d,1bb10ad921026142189d6272153873a0b9fa4204d771d66c384c4d831cac13c7
room02_A1plus_r2_event37,2,Highly reverberant hallway,highly_reverberant_hallway,A1+,2,37,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev37_A1p_r2.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,4,False,False,False,32.017672044434306,41839,0.9487301587301588,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1plus_r2.wav,audio/inferred_rirs/highly_reverberant_hallway/A1plus_r2.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,32d3c8545d3c82472cab98fe9d1c299c809ae760c42a708f9faf2c839f67efce,d27cc95c6f3463c1fb469c89c30208f8f6e3dcc9f9f8c2d8a7e62165b0c616e4
room02_A1plus_r3_event38,2,Highly reverberant hallway,highly_reverberant_hallway,A1+,3,38,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev38_A1p_r3.wav,reports/phone_spectral_review/predictions.npz,15,True,True,False,33.35332265095394,42767,0.9697732426303854,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1plus_r3.wav,audio/inferred_rirs/highly_reverberant_hallway/A1plus_r3.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,"M4A normal protocol claps only, exclude clipped; highest existing pre-clap SNR per room/mode; event-index then filename tie break; all eight modes in protocol order",7ee656547fb56639b6942da238e404b03f686bf066e4df5dbf606ef6925b084d,3127f0b323ec412fbfd09462f963d9daeea7c64d4893f132d34660fe5dd2cbc7
room02_A1plus_r4_event39,2,Highly reverberant hallway,highly_reverberant_hallway,A1+,4,39,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev39_A1p_r4.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,6,False,False,False,30.771408126786653,41698,0.9455328798185941,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1plus_r4.wav,audio/inferred_rirs/highly_reverberant_hallway/A1plus_r4.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,39e99fd91e64823357652d22fd25ee23aa3b675955373b5b38f3521a91696aaa,a4851d39320803fbf09004f4678e0262092f2d16c03dc414ad1171c43e51bb16
room02_A1plus_r5_event40,2,Highly reverberant hallway,highly_reverberant_hallway,A1+,5,40,Acoustics Hallway.m4a,reports/phone_clap_demo/results/segments/m4a/room02_AcousticsHallway_m4a_ev40_A1p_r5.wav,runs/e6_phone_raw_cache/raw_v1_seed42001_batch072.npy,7,False,False,False,33.341065539666,44100,1.0,44100,1.0,audio/phone_recordings/highly_reverberant_hallway/A1plus_r5.wav,audio/inferred_rirs/highly_reverberant_hallway/A1plus_r5.wav,runs/matched_reg_1s/hybrid_shoebox_mit_but_ace_1000ms_full_c1_vm_seed42001/model_updates20000.pt,fa83b4108777231ef557379e8f7478aea1ab63f3e95449382edeaf85442d87fc,all normal protocol events; existing selected_for_demo flag retained,00a481749358c97239261516f12f8d027f75fdebc90c3f27027ef72dd5bb7425,26984fe8aa6bcc98f2fb7307969d25164caa74ad1c521e9b08877997918b6ac3
